content_id,title,content_type,genre,sub_genre,language,country,release_year,added_date,age_rating,duration_minutes,seasons,episodes,director,cast_count,production_company,imdb_rating,jiohotstar_rating,watch_count_millions,completion_rate,is_original,awards_count
JHS00102,Midnight Odyssey,Movie,Fantasy,Urban Fantasy,Hindi,India,2009,3/10/2016,U/A 7+,150,,,Harper Gupta,6,Titan Entertainment,8.8,4.9,74.55,89.7,No,4
JHS01315,The Wild Flame 3,Movie,Action,Gunfight Drama,Hindi,India,1996,6/19/2003,U/A 13+,212,,,Karan Iyer,13,,7.3,4.5,55.65,76.8,No,3
JHS07930,The Vanishing Fortress 2,Movie,Adventure,Expedition,Malayalam,India,1999,5/26/2010,U,210,,,Michael Joshi,2,Amber Vision,4.3,3.5,11.46,44.9,Yes,3
JHS01441,The Wild Rebellion 3,Movie,Action,Martial Arts,Bengali,India,2001,9/6/2004,U/A 13+,158,,,Arjun Evans,7,Echo Productions,5.1,3.6,36.16,44,No,2
JHS09552,Alliance and the Path,Movie,Comedy,Slapstick,English,USA,2001,10/31/2016,U/A 7+,111,,,Seo-yeon Murphy,5,Orbit Motion Pictures,8.3,4.4,55.84,86.5,No,1
JHS03918,The Lost Vendetta 2,Movie,Drama,Medical Drama,Telugu,India,2002,7/29/2003,U/A 7+,170,,,Anjali Murphy,16,Aurora Works,8.4,4.6,26.79,73.6,No,2
JHS08396,Fading Kingdom 5,TV Show,Family,Holiday Special,Marathi,India,2009,1/13/2013,U/A 13+,,11,184,Michael Nair,18,Crescent Entertainment,4.8,3.8,7.78,35,No,1
JHS04716,Mirage and the Symphony,TV Show,Horror,Slasher,Marathi,India,2013,10/7/2019,U/A 16+,,5,104,Seo-yeon Menon,6,Titan Films,4.7,3.5,37.63,35,No,0
JHS07794,The Midnight Dreams 5,Movie,Family,Family Fantasy,English,India,1992,2/25/2004,U/A 16+,80,,,Mason Wright,7,North Motion Pictures,5,3.7,14.2,44.2,No,4
JHS03637,The Iron Fortress 2,Movie,Reality,Game Show,Hindi,India,2009,9/10/2011,U/A 16+,150,,,Rajesh Pillai,7,Vertex Creations,4,3.5,4.09,35,No,1
JHS04372,The Ancient Frontier 2,Movie,Drama,Social Drama,Hindi,India,2017,8/17/2020,,197,,,Mia Rao,14,Emerald Works,4.8,3.5,49,58.8,Yes,2
JHS07944,The Last Echo 4,Movie,Reality,Cooking Show,Kannada,,1991,12/30/2004,U,143,,,Lucas Evans,3,Skyline Productions,8.7,,65.28,76,Yes,5
JHS00221,Solitary Mirage,Movie,Action,Superhero,Hindi,India,2007,3/29/2009,U,154,,,Neha Menon,16,Amber Vision,6.5,4.3,68.4,63.9,No,5
JHS02122,Dreams: Hidden Promise,Movie,Drama,Coming of Age,Bengali,India,1991,9/30/1994,U/A 16+,120,,,Sanjay Lee,4,Ridge Films,6.6,3.9,148.54,61.3,No,0
JHS05548,The Distant Horizon 4,TV Show,Drama,Family Drama,Bengali,India,2018,5/17/2020,U/A 7+,,5,88,Emily Murphy,14,Pioneer Creations,4.7,3.6,25.79,40.4,No,0
JHS06976,Eternal Chronicles 2,TV Show,Horror,Supernatural Horror,Marathi,India,1992,,U/A 7+,,8,203,Varun Bennett,3,Ridge Motion Pictures,6.3,4.2,127.96,55.1,No,1
JHS01573,Solitary Vendetta 3,TV Show,History,Biopic,Marathi,India,2016,9/24/2016,U,,1,25,Michael Rao,18,Prism Vision,5.4,4,31.7,43.3,No,1
JHS01164,The Silver Whisper,TV Show,Drama,Legal Drama,English,UK,2021,9/9/2021,U/A 16+,,10,139,Aarav Khan,17,Lotus Entertainment,4.6,3.7,57.45,42.7,Yes,4
JHS07295,Sacred Legacy 3,Movie,Romance,Romantic Comedy,English,South Korea,1996,12/28/1996,U,220,,,Jisoo Morgan,19,Skyline Entertainment,8.6,4.8,119.72,84.3,No,0
JHS08996,,Movie,Fantasy,Sword and Sorcery,English,USA,2014,11/22/2018,U/A 16+,73,,,Hiroshi Taylor,14,Falcon Entertainment,9.3,5,75.13,,No,5
JHS04809,Alliance: Burning Dreams,Movie,Action,Superhero,English,Canada,2007,1/24/2008,A,122,,,Rohan Anderson,4,Royal Vision,5.5,3.8,116.91,43,No,4
JHS05596,The Lost Labyrinth 2,Movie,Action,War Action,Hindi,India,2004,8/19/2006,,118,,,Mia Wilson,18,Phoenix Productions,4.7,3.8,57.58,35,Yes,3
JHS00232,Vanishing Vendetta,Movie,Reality,Survival Reality,Marathi,India,2019,6/11/2019,U/A 16+,140,,,Anjali Kapoor,19,North Media,7,4.1,43.11,59.5,Yes,3
JHS07260,The Last River 2,Movie,Action,Action Comedy,English,USA,2002,12/24/2007,U/A 13+,133,,,Yuki Morgan,9,Aurora Productions,7.6,4.7,107.13,61.8,No,3
JHS07559,Scarlet River 4,Movie,Romance,Second Chance Romance,Marathi,India,1997,2/6/1998,U/A 13+,122,,,Priya Kapoor,2,Amber Works,6.5,4.1,19.61,53,No,4
JHS05410,Forgotten Alliance 5,TV Show,Horror,Zombie,English,Canada,2006,7/6/2011,U/A 7+,,3,68,Nikhil Bailey,6,Vivid Productions,9,5,17.46,90.6,No,6
JHS02018,Whisper: Hidden Symphony,Movie,Reality,Game Show,English,USA,1997,11/30/1998,U/A 16+,182,,,Vikram Anderson,18,Maple Works,6.1,3.8,46.32,52.1,Yes,2
JHS06814,Midnight Promise 4,Movie,Adventure,Jungle Adventure,Kannada,India,2015,7/10/2016,U/A 16+,204,,,Jason Sharma,8,Amber Productions,5.8,3.9,108.58,63.2,No,4
JHS05471,Hidden Circle 2,Movie,Mystery,Whodunit,Hindi,India,,1/10/1998,U,158,,,James Lee,9,Maple Pictures,8.7,4.9,64.66,75.9,No,3
JHS04533,Mirage: Wild Chronicles,TV Show,Romance,Historical Romance,English,USA,2014,1/18/2017,U/A 16+,,3,30,Divya Bhatt,4,Crescent Films,5.6,4,7.84,56.6,Yes,5
JHS06651,Sacred Symphony 3,TV Show,Comedy,Romantic Comedy,Tamil,India,2015,3/21/2016,A,,5,103,Jisoo Desai,20,Skyline Productions,6,3.9,107.36,59.8,No,1
JHS09965,Ancient Warriors,TV Show,Drama,Coming of Age,Hindi,India,2005,6/14/2005,U/A 16+,,8,159,Laura Bailey,17,Titan Entertainment,5.3,3.7,48.38,46,No,2
JHS08085,Rebellion: Silent Throne,Movie,Family,Family Comedy,Hindi,India,1998,6/16/2005,U/A 13+,94,,,Ella Brown,20,Coral Motion Pictures,6.9,4.1,18.08,47.8,Yes,5
JHS07374,Fading Frontier 2,Movie,Comedy,Slapstick,Bengali,India,1996,5/11/2001,U/A 13+,177,,,Ella Williams,9,Orbit Creations,6,4.1,24.44,39,No,2
JHS03316,The Restless Whisper,Movie,Adventure,Survival,English,USA,2020,8/13/2022,U/A 7+,91,,,Emily Smith,4,Golden Works,7.6,3.9,58.81,64.6,No,0
JHS00540,Rising Path,Movie,Action,Martial Arts,Malayalam,India,2010,1/3/2014,U/A 13+,142,,,,9,North Works,8.7,4.5,19.79,81.1,No,4
JHS08856,Throne: Broken Secret,Movie,Comedy,Sitcom,Kannada,India,1996,8/20/1997,U/A 7+,193,,,Yuki Desai,5,Horizon Films,5.8,4,70.97,47.8,No,2
JHS01629,The Burning Voyage,Movie,Romance,Romantic Drama,Tamil,India,2003,5/13/2003,U/A 16+,193,,,James Kulkarni,20,Coral Studios,6,3.9,34.89,56.4,Yes,4
JHS07726,The Broken Promise 3,Movie,Fantasy,Fairy Tale,Hindi,India,2020,3/24/2020,A,72,,,Sakura Pillai,12,Pioneer Entertainment,9.6,5,127.23,85.7,Yes,2
JHS01285,Wild Fortress 2,Movie,Animation,Cartoon Comedy,Hindi,India,2004,10/27/2005,A,197,,,Do-yun Sharma,14,Nova Works,5.4,3.9,97.78,36,Yes,2
JHS07784,Last Journey 8,Movie,Sci-Fi,Space Opera,English,USA,2001,3/28/2005,U/A 7+,137,,,Ravi Sato,12,Royal Entertainment,8,4.6,38.39,69,No,1
JHS06917,The Lost Journey 2,TV Show,Comedy,Slapstick,English,India,2000,11/14/2001,U/A 16+,,12,264,,12,Ridge Studios,9.1,4.6,107.91,79.9,Yes,4
JHS09116,The Hidden Echo 2,Movie,Reality,Reality Drama,Bengali,India,1992,7/17/2008,U/A 13+,128,,,Rohan Desai,15,Cobalt Creations,4.5,3.6,48.48,,No,2
JHS09918,Forgotten Whisper 5,Movie,Action,Superhero,Hindi,India,1992,11/10/2004,U/A 7+,212,,,Suresh Reddy,20,North Entertainment,9.2,4.7,167.68,82.9,No,4
JHS02452,The Sacred Vendetta,Movie,Drama,Legal Drama,Hindi,India,2014,3/31/2014,U/A 7+,156,,,Sakura Anderson,2,Orbit Motion Pictures,7.6,4.4,116.94,76.3,Yes,8
JHS08551,Broken Flame 3,,Crime,Organized Crime,English,Australia,2007,7/25/2010,U/A 16+,130,,,Pooja Iyer,14,Amber Motion Pictures,6.6,4,34.3,62,No,4
JHS08872,The Distant Alliance 2,Movie,Crime,Organized Crime,Bengali,India,,6/2/2019,,179,,,Lucas Singh,15,Emerald Films,5.6,4,29.8,55.7,No,3
JHS06909,Restless Labyrinth 2,Movie,Comedy,Dark Comedy,Marathi,India,2002,4/22/2019,U/A 13+,77,,,Ananya Williams,12,Zenith Productions,8.9,4.5,52.51,81.9,No,5
JHS07887,Rebellion Tales of the Legacy,,Comedy,Sitcom,Marathi,India,2025,1/24/2025,U/A 7+,,7,144,Mia Collins,7,Nova Productions,6,4.2,41.94,42.4,No,5
JHS04311,The Burning Chronicles,Movie,Family,Family Fantasy,Hindi,India,2017,8/12/2020,U/A 7+,,,,Karan Choi,17,Phoenix Motion Pictures,8.8,4.6,35.67,87.1,No,2
JHS05977,Alliance: Burning Frontier,Movie,Family,Animal Story,Hindi,India,,5/10/2006,U/A 13+,,,,Noah Gupta,12,Emerald Entertainment,5.7,3.8,7.75,49.2,No,2
JHS05696,Circle in the Secret,Movie,Fantasy,High Fantasy,English,India,2008,12/5/2019,U/A 13+,140,,,Ella Evans,,Orbit Vision,7.1,4,34.8,64.3,,1
JHS00162,Last Journey,TV Show,Romance,Second Chance Romance,Malayalam,India,1993,9/16/1996,U/A 7+,,4,67,Sarah Rivera,,Cobalt Films,5.1,3.9,28.93,49.9,Yes,1
JHS07270,Midnight Circle 4,TV Show,Comedy,Slapstick,Tamil,India,1998,3/20/1999,U/A 13+,,11,234,Aarav Morgan,10,Blue Works,7.2,4.4,43.2,75.1,Yes,3
JHS03561,The Scarlet Kingdom 3,Movie,Comedy,Dark Comedy,English,UK,2017,2/9/2019,U/A 16+,148,,,Nikhil Malhotra,,Nova Works,4.3,3.8,16.47,44.1,No,1
JHS04679,The Crimson Throne 2,,Sports,Cricket Drama,Hindi,India,1993,1/7/1993,A,199,,,Arjun Mehta,19,,7.5,4.5,31.56,66.1,No,3
JHS08354,The Silent Legacy 6,Movie,Romance,Romantic Drama,Hindi,India,2008,2/1/2009,U/A 16+,74,,,Sarah Sharma,12,Vertex Creations,9.2,4.7,57.53,84.5,No,3
JHS06054,Horizon: Radiant Odyssey,Movie,Sports,Olympic Story,English,India,1993,3/31/1993,U,123,,,Vikram Cook,17,Orbit Creations,6.3,4.1,22.83,65.1,Yes,4
JHS01280,Untold Shadows 3,Movie,Adventure,Expedition,Bengali,India,1991,8/15/2013,U/A 7+,145,,,Sophie Singh,11,Golden Pictures,6,4.1,30.08,47.6,Yes,2
JHS03034,Rebellion: Scarlet Whisper,TV Show,Adventure,Sea Voyage,Kannada,India,2007,9/3/2008,U/A 16+,,1,28,Mia Williams,16,Coral Studios,7.6,4.3,110.63,84.5,No,6
JHS08709,The Last Rebellion 2,TV Show,Comedy,Satire,Hindi,India,2002,1/7/2002,U/A 7+,,5,52,Divya Roberts,5,Blue Pictures,4.4,3.5,25.78,39.7,No,2
JHS06243,Eternal Reckoning 2,TV Show,History,Royal History,Hindi,India,1996,10/15/2001,U/A 7+,,4,25,Laura Kim,18,North Pictures,9.1,4.6,31.14,81.2,Yes,3
JHS09727,Solitary Echo 4,Movie,Thriller,Survival Thriller,Kannada,India,2019,5/23/2022,U/A 13+,200,,,David Kim,16,Skyline Productions,6.5,4.2,27.39,62.9,Yes,2
JHS09126,The Radiant Flame 4,Movie,Thriller,Survival Thriller,English,USA,2018,3/18/2021,U/A 7+,141,,,Rohan Kim,9,Amber Entertainment,7.6,4.3,16.61,65.2,No,3
JHS03384,Voyage Rise of the Vendetta,TV Show,,Fairy Tale,Hindi,India,2019,3/26/2020,A,,7,73,Priya Wright,19,North Pictures,8.3,5,34.3,79.1,No,1
JHS00925,Alliance of Throne,Movie,Family,Family Fantasy,Marathi,India,1994,12/31/2025,A,93,,,Seo-yeon Watanabe,12,Titan Creations,4.2,3.6,34.87,35,No,0
JHS07704,The Broken Flame 8,Movie,Reality,Talent Show,Tamil,India,2017,6/20/2017,U/A 16+,199,,,Priya Clark,15,North Media,5.1,3.9,81.55,42.2,No,3
JHS07960,Burning Journey 4,,Action,Gunfight Drama,Malayalam,India,1999,11/2/2000,U,90,,,Ravi Lee,11,Skyline Productions,5.2,3.6,33.19,42.3,No,1
JHS07315,Shadows: Distant Vendetta,Movie,Drama,Coming of Age,Marathi,India,2022,10/2/2022,U/A 13+,213,,,Aarav Cook,9,Royal Works,7.5,4.4,16.69,60.8,No,4
JHS00771,Rebellion: Endless River,Movie,Comedy,Dark Comedy,Marathi,India,2011,12/21/2014,A,177,,,Suresh Clark,13,Blue Creations,8.1,4.5,74.59,65.7,No,3
JHS05834,Path in the Promise,TV Show,Reality,Reality Drama,English,USA,2004,7/7/2006,U/A 16+,,5,118,Seo-yeon Evans,3,Prism Films,7.7,4.6,57.04,66.5,No,10
JHS03435,Path in the Secret,TV Show,Crime,Organized Crime,Tamil,India,2016,5/21/2018,U/A 7+,,10,129,Divya Walker,11,Titan Media,7.2,4.4,22.09,58.5,No,3
JHS09561,Voyage Beyond the Dreams,Movie,Drama,Legal Drama,,India,1994,1/19/2006,U/A 7+,111,,,Daniel Tanaka,13,Orbit Vision,5.2,3.5,99.69,43.2,Yes,5
JHS08815,Storm Rise of the Secret,Movie,Action,Spy Action,Malayalam,India,2018,7/8/2018,U,189,,,Liam Kim,8,Amber Media,8.6,4.8,33.77,82,No,3
JHS00696,Lost Legacy,Movie,Documentary,Sports Doc,Hindi,India,2008,6/16/2010,U/A 7+,163,,,Chris Malhotra,10,Lotus Entertainment,8.3,4.9,29.32,89.5,No,5
JHS02262,Distant Dreams 5,Movie,Sci-Fi,Cyberpunk,Hindi,India,1992,12/19/1997,U/A 16+,155,,,Do-yun Bailey,8,Royal Media,6.1,4.2,58.4,56.6,No,3
JHS03307,,Movie,Sci-Fi,Time Travel,English,South Korea,2010,3/23/2013,U/A 13+,203,,,Liam Clark,18,Skyline Films,9.1,4.7,77.11,88.5,No,5
JHS09769,Bright Symphony 4,TV Show,Comedy,Stand-up Special,Tamil,India,1991,2/26/1993,U,,6,121,James Edwards,17,Orbit Media,5.7,3.8,31.72,49.7,No,1
JHS03204,Alliance and the Alliance,TV Show,Sci-Fi,Alien Invasion,Hindi,India,2017,9/25/2020,U,,5,121,Noah Lee,17,Crimson Media,6.1,4.1,13.71,55.4,No,4
JHS04560,The Broken Dreams,Movie,,Sitcom,Kannada,India,1997,8/27/1997,U/A 13+,104,,,Jason Bennett,17,Maple Studios,5.7,3.8,73.27,39.4,Yes,0
JHS01966,Horizon Rise of the Whisper,Movie,Action,War Action,Marathi,India,2011,11/18/2012,U/A 7+,122,,,Ella Taylor,6,Prism Works,4,3.6,76.15,35,Yes,2
JHS01220,Golden Fortress,Movie,Animation,Anime,,India,2018,11/22/2024,U/A 16+,82,,,Mia Collins,15,Maple Entertainment,7,4.2,68.32,64.4,Yes,2
JHS04410,The Vanishing Throne 2,Movie,Adventure,Jungle Adventure,English,Canada,2010,8/16/2018,A,158,,,Jisoo Morgan,2,Aurora Media,8.1,4.9,9.37,70.5,Yes,6
JHS07690,Alliance Rise of the Dreams 2,TV Show,Kids,Musical Kids,Tamil,India,2010,5/9/2014,A,,4,78,Michael Malhotra,19,Emerald Creations,9.5,4.9,16.53,79.4,No,8
JHS09406,Sacred Echo 3,Movie,Reality,Talent Show,Marathi,India,2018,8/13/2020,A,106,,,Jason Roberts,4,Echo Films,5.3,3.5,38.43,58,No,4
JHS01936,Distant Circle,Movie,Thriller,Survival Thriller,Hindi,India,1991,11/13/1999,U/A 16+,132,,,Neha Smith,7,Falcon Films,5.9,4,,41.1,No,1
JHS03754,Golden Circle 2,TV Show,Animation,Cartoon Comedy,Hindi,India,,4/21/2024,U/A 7+,,8,115,,16,Orbit Creations,7,4.4,48.57,67.9,Yes,3
JHS07489,Fading Kingdom 4,TV Show,Romance,Romantic Drama,Telugu,India,2025,1/3/2025,U,,5,83,Michael Lee,3,Echo Motion Pictures,5,3.5,16.22,47.9,Yes,3
JHS03258,Ancient Frontier,TV Show,Action,Spy Action,Malayalam,India,1991,12/29/2001,U/A 16+,,12,118,Lucas Murphy,17,Coral Pictures,6.2,3.9,61.55,62.7,No,
JHS06097,Secret Tales of the Labyrinth,Movie,Comedy,Stand-up Special,Tamil,India,1994,5/8/1997,U/A 7+,192,,,Olivia Mehta,14,Blue Studios,4.1,3.7,60.67,35.7,Yes,0
JHS04525,Frontier Legend of the Flame,TV Show,Fantasy,Sword and Sorcery,Tamil,India,2004,6/23/2006,U/A 7+,,10,210,Karan Sharma,3,Zenith Studios,6.3,4.4,,56.4,No,3
JHS03086,Silent Kingdom 2,Movie,Comedy,Slapstick,Marathi,India,2003,7/8/2003,U,73,,,Isha Kapoor,6,Maple Studios,6.9,3.8,36.9,64.9,Yes,1
JHS07606,River: Golden Whisper,Movie,Comedy,Stand-up Special,Tamil,India,2016,1/11/2016,U/A 13+,116,,,Kavya Lee,3,Amber Productions,5.6,3.9,38.28,55.1,Yes,2
JHS05559,Dreams Tales of the Kingdom,TV Show,Animation,Anime Action,Marathi,India,1991,7/29/1994,A,,12,132,Meera Kim,7,Cobalt Creations,7.8,4.4,21.59,77.8,No,6
JHS07198,Wild Frontier 2,Movie,Mystery,Psychological Mystery,Tamil,India,2019,1/31/2020,U/A 13+,164,,,Rajesh Nair,7,Vertex Motion Pictures,6.9,4.4,71.35,72.1,No,7
JHS00063,Golden Symphony,Movie,Animation,3D Animation,Tamil,India,2013,1/14/2021,U/A 13+,,,,Rohan Desai,7,Phoenix Productions,5.8,4,88.32,53.3,No,2
JHS01374,The Vanishing Journey,TV Show,Sci-Fi,Space Opera,English,UK,2025,2/10/2025,U/A 16+,,1,18,Suresh Walker,19,Blue Studios,8.3,4.7,57.93,66.2,No,6
JHS07870,The Rising Mirage 4,Movie,Horror,Zombie,Marathi,India,2021,12/8/2022,U/A 13+,87,,,Daniel Kapoor,9,Starlight Pictures,4.1,3.7,6.07,45.5,No,5
JHS08397,Sacred Storm,TV Show,Kids,Preschool,Tamil,India,2007,2/26/2009,U/A 13+,,6,61,Do-yun Rao,14,Summit Entertainment,,,116.91,43.4,No,2
JHS05102,The Frozen Secret 3,TV Show,Family,Family Fantasy,English,Australia,2022,12/31/2025,U,,2,23,Kavya Murphy,12,Orbit Films,9,4.9,55.33,83.7,No,2
JHS03078,Scarlet Alliance,Movie,Adventure,Expedition,Telugu,India,2012,6/22/2025,A,104,,,Kavya Malhotra,5,Vertex Pictures,6,4.4,76.84,47.5,Yes,1
JHS09863,Kingdom: Sacred Labyrinth,TV Show,Sci-Fi,Cyberpunk,Telugu,India,2017,8/12/2019,A,,12,132,,8,Vivid Pictures,,4,16.86,57,No,4
JHS05623,Last Mirage 3,Movie,Action,War Action,Hindi,,2021,11/29/2021,U/A 16+,103,,,Olivia Lee,5,Crescent Pictures,8.8,,57.58,79.1,Yes,2
JHS07906,Lost Dreams 6,Movie,Romance,Romantic Drama,Marathi,India,2004,10/5/2007,U/A 7+,192,,,Rohan Chopra,19,Golden Motion Pictures,4.9,3.7,7.37,44.6,No,2
JHS08035,Kingdom and the Frontier,Movie,Action,Superhero,Bengali,India,1996,4/3/1998,U/A 7+,135,,,Ava Evans,17,Pioneer Works,4.7,3.6,39.52,35,Yes,1
JHS08250,The Untold Vendetta 6,Movie,Romance,Second Chance Romance,Bengali,India,2021,11/26/2022,U/A 13+,149,,,Kenji Nair,11,,4.2,3.7,36.73,35,No,1
JHS01376,Lost Storm,TV Show,Comedy,Romantic Comedy,Hindi,Canada,2005,1/25/2018,U/A 16+,,2,20,,13,Silver Media,5.7,3.6,24.33,51.6,No,3
JHS01815,The Endless Alliance,Movie,Adventure,Survival,Hindi,India,2013,5/3/2014,U,,,,Seo-yeon Chopra,11,Amber Vision,6.5,4.5,129.39,66.4,Yes,5
JHS09852,The Silent Labyrinth 4,TV Show,Adventure,Expedition,Marathi,India,2019,5/14/2023,U/A 13+,,6,71,Pooja Rivera,4,Pioneer Entertainment,8.4,5,36.1,78.9,Yes,5
JHS09506,Chronicles: Iron Echo,Movie,Adventure,Sea Voyage,Tamil,India,1997,12/31/2003,U/A 16+,168,,,Mia Walker,15,Lotus Vision,7,4.2,48.06,54.4,No,5
JHS02837,Solitary Reckoning,TV Show,Family,Family Comedy,Hindi,India,2010,9/12/2010,A,,11,230,Sanjay Evans,13,Echo Works,6.8,4.3,38.37,66.1,Yes,7
JHS01170,Solitary Legacy 2,,Comedy,Stand-up Special,Hindi,India,2006,6/19/2009,U/A 16+,,3,22,,17,Falcon Studios,6.8,4.1,80.18,56.4,No,2
JHS09930,,Movie,Comedy,Satire,Hindi,India,2007,9/28/2010,U/A 16+,95,,,Daniel Collins,12,Starlight Films,6.9,4.4,54.15,62.9,Yes,0
JHS08487,,Movie,Family,Family Comedy,English,USA,2019,11/13/2019,U/A 13+,219,,,Chloe Collins,5,Coral Motion Pictures,6.3,4.1,12.6,55.3,Yes,1
JHS04990,Hidden Shadows 2,TV Show,Romance,Historical Romance,English,UK,2000,12/4/2001,U/A 16+,,11,,David Morgan,17,Zenith Films,9.7,5,144.79,92.8,No,10
JHS04499,Horizon Legend of the Fortress 2,Movie,Drama,Social Drama,Hindi,India,2009,9/10/2010,U,74,,,Liam Bailey,8,Titan Pictures,9.3,5,159.7,85.8,No,8
JHS08877,The Forgotten Chronicles 5,Movie,Horror,Ghost Story,Malayalam,India,2025,5/26/2025,U/A 7+,91,,,Jason Bailey,2,Prism Pictures,4.9,3.9,9.83,40.7,Yes,2
JHS00671,Storm Legend of the Frontier,Movie,Adventure,Sea Voyage,Hindi,India,2024,7/10/2024,A,165,,,Emily Sharma,,Crimson Media,5,3.6,49.87,50.1,Yes,2
JHS09553,Scarlet Frontier 7,Movie,Family,Holiday Special,Hindi,India,2018,3/1/2018,U/A 7+,162,,,Michael Anderson,3,Blue Media,7.3,4.5,20.73,77.9,No,4
JHS01758,Voyage in the Mirage,Movie,Documentary,True Crime Doc,English,UK,2020,1/6/2021,A,212,,,Laura Khan,17,Pioneer Entertainment,9.7,5,13.69,99,No,1
JHS01782,Voyage Tales of the Alliance,TV Show,Thriller,Techno Thriller,Malayalam,India,2020,12/15/2021,U/A 7+,,6,149,Suresh Clark,11,Nova Vision,5.2,4,93.38,50.7,Yes,0
JHS05271,Warriors: Scarlet Symphony,TV Show,Drama,Period Drama,Hindi,India,1995,3/13/2000,U,,10,110,Emily Watanabe,9,Titan Works,7.2,4.5,31.18,72.2,Yes,6
JHS08131,Wild Throne 4,Movie,Action,War Action,,India,1997,2/25/2020,U/A 7+,113,,,Ava Roberts,9,Lotus Films,,3.8,132.76,50.2,No,1
JHS04427,River: Frozen Chronicles,Movie,Mystery,Missing Person,English,India,2008,1/27/2012,U,130,,,Michael Williams,18,,5.9,3.9,39.75,48.8,Yes,3
JHS01225,Circle Legend of the Secret,Movie,Action,Superhero,Hindi,India,2002,11/2/2002,U/A 7+,99,,,Ava Sato,2,Maple Creations,5.9,4.3,33.02,62.6,No,1
JHS02116,Burning Legacy 2,Movie,Mystery,Supernatural Mystery,Bengali,India,2018,11/7/2020,U/A 16+,130,,,Michael Park,5,Summit Media,7.2,3.8,56.94,68.7,Yes,3
JHS09444,Vendetta of the River,Movie,Romance,Teen Romance,Hindi,India,2016,6/21/2018,U/A 13+,144,,,Harper Bailey,4,Amber Pictures,8.2,4.7,15.92,,No,1
JHS09915,Labyrinth Legend of the Whisper,Movie,Horror,Supernatural Horror,Hindi,India,1992,3/28/1995,U,125,,,Sakura Watanabe,3,Aurora Entertainment,5.6,4.2,23.63,56.4,No,4
JHS09189,The Restless Warriors,Movie,Drama,Social Drama,Kannada,India,1996,10/1/1997,U,181,,,Grace Clark,10,Crimson Works,9.5,4.8,58.72,80.9,Yes,
JHS05437,Solitary Rebellion,TV Show,Action,Martial Arts,Marathi,India,2021,9/20/2021,U/A 13+,,4,35,Sarah Kim,10,Horizon Entertainment,9.7,5,94.81,87.3,No,4
JHS07378,Crimson Throne 4,TV Show,Romance,Teen Romance,Kannada,India,2001,8/16/2002,U/A 16+,,3,,James Kim,4,Nova Productions,5,3.5,44.7,39.3,Yes,1
JHS02144,Radiant Secret,Movie,Comedy,Stand-up Special,Kannada,India,1999,7/30/2003,,88,,,Kenji Singh,20,Aurora Pictures,7.4,4.6,16.17,67.6,No,5
JHS00685,Labyrinth Rise of the Mirage,Movie,Thriller,Techno Thriller,English,USA,,2/7/2013,U/A 7+,108,,,Ella Morgan,4,Maple Entertainment,7.6,4.5,20.81,68.5,No,5
JHS07473,Journey: Radiant Vendetta,Movie,Romance,Tragic Romance,Malayalam,India,2006,1/19/2010,A,161,,,Meera Joshi,2,Summit Studios,6.1,3.8,27.13,53.5,No,5
JHS02261,Endless Vendetta 3,Movie,Romance,Teen Romance,Bengali,India,2012,3/26/2012,U/A 13+,210,,,Rohan Hughes,10,Royal Studios,8.6,4.7,34.74,77.2,,6
JHS02865,Throne Beyond the Vendetta,TV Show,Horror,Slasher,Hindi,India,2004,2/8/2004,U/A 16+,,5,,Kavya Verma,6,Phoenix Films,4.4,,22.77,43,No,2
JHS06653,Mirage Legend of the Symphony,TV Show,Mystery,,English,Australia,2007,10/27/2008,U/A 16+,,5,65,Minho Anderson,8,Horizon Pictures,4.5,3.5,23.6,45,No,2
JHS00082,Lost Journey,,Adventure,Survival,English,UK,2004,5/21/2008,U/A 7+,119,,,Varun Menon,,Horizon Works,7.8,4.6,57.16,79.7,Yes,
JHS09661,The Burning Rebellion 5,Movie,Action,Gunfight Drama,Hindi,Canada,,3/17/2022,U,192,,,Kavya Joshi,3,Pioneer Films,4.8,3.9,34.4,52.6,Yes,2
JHS09725,The Shattered Circle 3,Movie,Drama,Medical Drama,Hindi,India,2020,7/5/2021,U/A 13+,148,,,Ella Nair,6,Silver Works,9.2,,88.1,84.4,Yes,11
JHS04497,Eternal Labyrinth 5,Movie,Action,War Action,Marathi,India,2015,4/24/2023,U/A 13+,177,,,Vikram Mehta,19,Coral Productions,8.9,4.6,15.96,72.6,Yes,5
JHS02690,Solitary Odyssey 2,TV Show,Comedy,Sitcom,Telugu,India,,8/12/2012,U/A 16+,,10,,Vikram Malhotra,4,Titan Media,9.1,4.8,250,85.3,No,
JHS08995,The Crimson Kingdom 3,Movie,Romance,Second Chance Romance,Malayalam,India,1991,6/19/1997,U/A 16+,101,,,Rohan Bennett,19,Phoenix Media,7.1,4.2,56.21,61.5,Yes,6
JHS01270,Frontier of the Whisper,Movie,Animation,Anime Action,Kannada,India,2010,4/22/2018,U/A 13+,208,,,Jisoo Singh,14,Prism Pictures,9.5,5,30.13,93.8,No,5
JHS02297,The Dark Legacy,Movie,Family,Family Adventure,Tamil,India,1996,9/14/1996,U,215,,,Seo-yeon Johnson,19,Starlight Entertainment,9.5,4.8,26.58,94.3,Yes,3
